SampleID,RUN,Group_RUN
1-MDAAAC57,R5669,cmc_MRD
1-GW42CT12,R5669,cmc_MRD
2-GW49CT18,R5670,cmc_MRD
1-GW42CT18,R5670,cmc_MRD
14-ZMB016B,R5292,cmc_MRD
12-ZMB010B,R5292,cmc_MRD
6-ZNAB10C,R5292,cmc_MRD
13-ZMB016A,R5292,cmc_MRD
11-ZMB010A,R5292,cmc_MRD
2-ZMB028C,R5292,cmc_MRD
5-ZIL101B,R5292,cmc_MRD
15-ZMB016C,R5292,cmc_MRD
10-ZMRD4,R5292,cmc_MRD
1-ZMB028B,R5292,cmc_MRD
8-ZMRD2,R5292,cmc_MRD
7-ZMRD1,R5292,cmc_MRD
9-ZMRD3,R5292,cmc_MRD
4-ZMC060B,R5292,cmc_MRD
3-ZMB028D,R5292,cmc_MRD
16-ZMB016D,R5292,cmc_MRD
2-GW15CT09,R5645,cmc_MRD
3-GW68CT09,R5645,cmc_MRD
1-GW01CT09,R5645,cmc_MRD
8-ZNAB15A,R5413,cmc_MRD
9-ZNAB16A,R5413,cmc_MRD
12-ZNAB19A,R5413,cmc_MRD
4-ZNAB12A,R5413,cmc_MRD
15-ZMHN01A,R5413,cmc_MRD
11-ZNAB18A,R5413,cmc_MRD
3-ZNAB09C,R5413,cmc_MRD
2-ZNAB04C,R5413,cmc_MRD
13-ZIL102B,R5413,cmc_MRD
5-ZNAB12B,R5413,cmc_MRD
6-ZNAB13A,R5413,cmc_MRD
14-ZIL104B,R5413,cmc_MRD
1-QCAD61,R5413,cmc_MRD
7-ZNAB14A,R5413,cmc_MRD
10-ZNAB17A,R5413,cmc_MRD
5-MUGAAA27,R5318,cmc_MRD
18-UHAA40,R5318,cmc_MRD
13-UCAA92,R5318,cmc_MRD
12-UCAA59,R5318,cmc_MRD
3-UHAA15,R5318,cmc_MRD
6-MUGAAA84,R5318,cmc_MRD
4-UHAA34,R5318,cmc_MRD
1-QHAA07,R5318,cmc_MRD
16-QHAA29,R5318,cmc_MRD
10-QCAB48,R5318,cmc_MRD
7-MUGAAB49,R5318,cmc_MRD
2-UHAA04,R5318,cmc_MRD
14-MUGAAA39,R5318,cmc_MRD
15-MUGAAB08,R5318,cmc_MRD
8-MQAAAA12,R5318,cmc_MRD
17-UHAA14,R5318,cmc_MRD
20-MUGAAB44,R5318,cmc_MRD
11-UCAA39,R5318,cmc_MRD
9-MUAAAA97,R5318,cmc_MRD
19-MUGAAA59,R5318,cmc_MRD
27-K0CAAG05R1W,Test-MRDGW,cmc_MRD
74-GWCT,R5540,cmc_MRD
73-MEGAAA21,R5540,cmc_MRD
1-GW64CT03,R5683,cmc_MRD
2-GW44CT03,R5683,cmc_MRD
1-GWCT9,R5608,cmc_MRD
17-MUAAAB89,R5523,cmc_MRD
18-MEGAAA18,R5523,cmc_MRD
15-MEGAAA20,R5523,cmc_MRD
16-MEAAAA35,R5523,cmc_MRD
1-GWCT01,R5633,cmc_MRD
31-MDCAAA93,R5633,cmc_MRD
32-MECAAA45,R5633,cmc_MRD
30-GWCT,R5633,cmc_MRD
16-K0AH24,R5462,cmc_MRD
21-ZMG126C,R5462,cmc_MRD
26-ZMH012C,R5462,cmc_MRD
27-ZMH026B,R5462,cmc_MRD
15-MUGAAB15,R5462,cmc_MRD
6-ZMB116D,R5462,cmc_MRD
5-ZMB110D,R5462,cmc_MRD
31-ZMH035D,R5462,cmc_MRD
29-ZMH032C,R5462,cmc_MRD
13-MUAAAB07,R5462,cmc_MRD
25-ZMH012B,R5462,cmc_MRD
1-ZMB038C,R5462,cmc_MRD
2-ZMB077D,R5462,cmc_MRD
17-ZMG111B,R5462,cmc_MRD
30-ZMH035B,R5462,cmc_MRD
14-MUAAAA49,R5462,cmc_MRD
28-ZMH026C,R5462,cmc_MRD
8-ZMB118D,R5462,cmc_MRD
4-ZMB215D,R5462,cmc_MRD
7-ZMB117D,R5462,cmc_MRD
18-ZMG111C,R5462,cmc_MRD
23-ZMG128C,R5462,cmc_MRD
9-ZMC050C,R5462,cmc_MRD
24-ZMG128D,R5462,cmc_MRD
11-ZMC075C,R5462,cmc_MRD
19-ZMG125C,R5462,cmc_MRD
12-MUAAAA76,R5462,cmc_MRD
10-ZMC057C,R5462,cmc_MRD
22-ZMG126D,R5462,cmc_MRD
20-ZMG125D,R5462,cmc_MRD
32-K0AI58,R5462,cmc_MRD
3-ZMB203D,R5462,cmc_MRD
1-MECAAA39,R5534,cmc_MRD
2-MEBAAA13,R5534,cmc_MRD
3-MEBAAA14,R5534,cmc_MRD
11-ZMH041B,R5487,cmc_MRD
20-ZMH057C,R5487,cmc_MRD
15-ZMH058B,R5487,cmc_MRD
21-ZMH059C,R5487,cmc_MRD
2-ZMG062B,R5487,cmc_MRD
14-ZMH051B,R5487,cmc_MRD
10-MLAA94,R5487,cmc_MRD
18-ZMH049C,R5487,cmc_MRD
5-QHAA20,R5487,cmc_MRD
3-ZMG098C,R5487,cmc_MRD
6-UCAA18,R5487,cmc_MRD
4-ZMG142B,R5487,cmc_MRD
19-ZMH052C,R5487,cmc_MRD
12-ZMH041D,R5487,cmc_MRD
17-ZMH048C,R5487,cmc_MRD
9-MLAA65,R5487,cmc_MRD
16-ZMH058C,R5487,cmc_MRD
1-ZMG055C,R5487,cmc_MRD
13-ZMH044B,R5487,cmc_MRD
8-UCAA35,R5487,cmc_MRD
23-K0AI93,R5487,cmc_MRD
7-UCAA28,R5487,cmc_MRD
22-ZMH061C,R5487,cmc_MRD
28-GWCT,R5662,cmc_MRD
29-MECAAA49,R5662,cmc_MRD
2-UCAA76,R5679,cmc_MRD
1-ZMC122C,R5679,cmc_MRD
214-MDGAAE93,R5706,cmc_MRD
213-MEBAAA25,R5706,cmc_MRD
211-MEGAAA25,R5706,cmc_MRD
212-MEGAAA26,R5706,cmc_MRD
215-MDCAAB03,R5706,cmc_MRD
210-GWCT,R5706,cmc_MRD
4-MECAAA40,R5550,cmc_MRD
2-GWCT,R5550,cmc_MRD
6-MUCAAA44,R5550,cmc_MRD
3-MEAAAA36,R5550,cmc_MRD
5-MDCAAA74,R5550,cmc_MRD
1-MUCAAA43,R5550,cmc_MRD
1-GWCT,R5255,cmc_MRD
4-ZTKL03C,R5255,cmc_MRD
3-ZTKL15B,R5255,cmc_MRD
5-ZTKL04C,R5255,cmc_MRD
2-ZTKL14B,R5255,cmc_MRD
15-UCAA32,R5438,cmc_MRD
14-UCAA60,R5438,cmc_MRD
3-ZMB056B,R5438,cmc_MRD
11-ZMC054B,R5438,cmc_MRD
1-ZMB030B,R5438,cmc_MRD
9-ZMC043B,R5438,cmc_MRD
2-ZMB043B,R5438,cmc_MRD
16-K0AH90,R5438,cmc_MRD
10-ZMC044B,R5438,cmc_MRD
13-HAAA43,R5438,cmc_MRD
6-ZMB069B,R5438,cmc_MRD
12-QCAA44,R5438,cmc_MRD
4-ZMB060B,R5438,cmc_MRD
5-ZMB063B,R5438,cmc_MRD
8-ZMB084B,R5438,cmc_MRD
7-ZMB083B,R5438,cmc_MRD
122-GWCT,R5593,cmc_MRD
123-MECAAA41,R5593,cmc_MRD
124-MDAAAC38,R5593,cmc_MRD
34-GWCT,R5571,cmc_MRD
35-MDDAAA20,R5571,cmc_MRD
33-MDAAAC19,R5571,cmc_MRD
2-MUGAAC30,R5698,cmc_MRD
1-MUGAAC27,R5698,cmc_MRD
4-ZIL201B,R5698,cmc_MRD
3-ZMC301K,R5698,cmc_MRD
1-GWCT03,R5615,cmc_MRD
2-MECAAA52,R5700,cmc_MRD
1-GWCT,R5700,cmc_MRD
1-GW49CT03,R5674,cmc_MRD
3-MDGAAF16,R5674,cmc_MRD
1-GWCT,R5674,cmc_MRD
2-GW44CT06,R5674,cmc_MRD
2-MDGAAF12,R5674,cmc_MRD
2-GW42CT03,R5674,cmc_MRD
1-GW64CT06,R5674,cmc_MRD
2-GW15CT06,R5640,cmc_MRD
1-GW01CT06,R5640,cmc_MRD
9-MEGAAA24,R5640,cmc_MRD
3-GW68CT06,R5640,cmc_MRD
8-GWCT,R5640,cmc_MRD
10-MECAAA46,R5640,cmc_MRD
1-GWCT12,R5609,cmc_MRD
2-MECAAA43,R5609,cmc_MRD
1-GWCT,R5609,cmc_MRD
2-ZTKL17B,R5563,cmc_MRD
5-ZTKL21B,R5563,cmc_MRD
8-ZTKL24A,R5563,cmc_MRD
3-ZTKL18B,R5563,cmc_MRD
9-ZTKL24B,R5563,cmc_MRD
1-ZTKL08C,R5563,cmc_MRD
6-ZIL105B,R5563,cmc_MRD
4-ZTKL20B,R5563,cmc_MRD
7-ZIL106B,R5563,cmc_MRD
11-MUGAAC16,R5649,cmc_MRD
5-MDCAAA85,R5649,cmc_MRD
2-MDGAAE62,R5649,cmc_MRD
10-MUGAAC14,R5649,cmc_MRD
1-MDGAAE51,R5649,cmc_MRD
4-MDGAAE74,R5649,cmc_MRD
7-MDCAAA83,R5649,cmc_MRD
9-MUGAAC07,R5649,cmc_MRD
8-MDGAAE83,R5649,cmc_MRD
12-MUGAAC15,R5649,cmc_MRD
3-MDCAAA81,R5649,cmc_MRD
6-MDCAAA89,R5649,cmc_MRD
1-ZMB002C,R5422,cmc_MRD
5-ZMB037B,R5422,cmc_MRD
15-UCAB23,R5422,cmc_MRD
4-ZMB036C,R5422,cmc_MRD
3-ZMB026B,R5422,cmc_MRD
13-UCAA98,R5422,cmc_MRD
7-ZMB062D,R5422,cmc_MRD
12-QCAB38,R5422,cmc_MRD
2-ZMB003D,R5422,cmc_MRD
9-ZMC088C,R5422,cmc_MRD
11-ZMC301I,R5422,cmc_MRD
8-ZMB082B,R5422,cmc_MRD
16-K0AH92,R5422,cmc_MRD
14-UCAA80,R5422,cmc_MRD
6-ZMB059D,R5422,cmc_MRD
17-MDCAAA37,R5422,cmc_MRD
10-ZMC123D,R5422,cmc_MRD
8-MDCAAA75,R5562,cmc_MRD
9-MEBAAA15,R5562,cmc_MRD
10-MEGAAA22,R5562,cmc_MRD
7-GWCT,R5562,cmc_MRD
39-MDGAAE79,R5656i2,cmc_MRD
37-GWCT,R5656i2,cmc_MRD
38-MECAAA48,R5656i2,cmc_MRD
54-KABF97,R5257,cmc_MRD
57-KABG79,R5257,cmc_MRD
55-KABG10,R5257,cmc_MRD
59-KABE56,R5257,cmc_MRD
60-QHAB28,R5257,cmc_MRD
58-KABH36,R5257,cmc_MRD
56-KABG36,R5257,cmc_MRD
61-MEGAAA06,R5257,cmc_MRD
4-UHAA48,R5498,cmc_MRD
7-K0AJ06,R5498,cmc_MRD
6-MUAAAA03,R5498,cmc_MRD
3-UHAA53,R5498,cmc_MRD
5-ZMB170D,R5498,cmc_MRD
2-MPAA23,R5498,cmc_MRD
1-ZMG131E,R5498,cmc_MRD
12-ZMH040C,R5479,cmc_MRD
8-ZMG058C,R5479,cmc_MRD
5-ZMG025B,R5479,cmc_MRD
9-ZMH037C,R5479,cmc_MRD
1-ZMG047B,R5479,cmc_MRD
6-ZMG025C,R5479,cmc_MRD
7-ZMG050B,R5479,cmc_MRD
2-ZMG047C,R5479,cmc_MRD
11-ZMH039C,R5479,cmc_MRD
15-ZMH046C,R5479,cmc_MRD
13-ZMH043C,R5479,cmc_MRD
3-ZMG045B,R5479,cmc_MRD
14-ZMH045C,R5479,cmc_MRD
10-ZMH038C,R5479,cmc_MRD
16-K0AJ31,R5479,cmc_MRD
4-ZMG045C,R5479,cmc_MRD
14-K0AH71,R5473,cmc_MRD
27-K0AH74,R5473,cmc_MRD
15-ZMB155D,R5473,cmc_MRD
4-ZMB092D,R5473,cmc_MRD
10-MUGAAB50,R5473,cmc_MRD
17-ZMB163D,R5473,cmc_MRD
18-QCAC53,R5473,cmc_MRD
20-ZMC117D,R5473,cmc_MRD
9-ZMC114D,R5473,cmc_MRD
26-MUGAAA22,R5473,cmc_MRD
11-MUGAAA17,R5473,cmc_MRD
16-ZMB161D,R5473,cmc_MRD
19-ZMC116D,R5473,cmc_MRD
5-ZMB214D,R5473,cmc_MRD
8-ZMC113D,R5473,cmc_MRD
22-MUGAAB21,R5473,cmc_MRD
2-ZMB045D,R5473,cmc_MRD
25-UCAA77,R5473,cmc_MRD
7-UCAA79,R5473,cmc_MRD
13-MUGAAB13,R5473,cmc_MRD
21-ZMC125D,R5473,cmc_MRD
1-ZMB035D,R5473,cmc_MRD
24-MUAAAA58,R5473,cmc_MRD
3-ZMB089D,R5473,cmc_MRD
12-MUAAAA88,R5473,cmc_MRD
23-MUGAAB39,R5473,cmc_MRD
6-ZMB154D,R5473,cmc_MRD
26-MECAAA51,R5690,cmc_MRD
25-GWCT,R5690,cmc_MRD
3-ZMC088B,R5589,cmc_MRD
5-UHAA21,R5589,cmc_MRD
8-MUGAAB67,R5589,cmc_MRD
10-YHAA02,R5589,cmc_MRD
6-MUGAAA20,R5589,cmc_MRD
2-ZMB208C,R5589,cmc_MRD
1-ZMB208B,R5589,cmc_MRD
4-QHAA44,R5589,cmc_MRD
9-MPAA15,R5589,cmc_MRD
7-MUGAAA72,R5589,cmc_MRD
11-YHAA03,R5589,cmc_MRD
1-ZTKL05C,R5565,cmc_MRD
5-MUGAAC19,R5687,cmc_MRD
2-MDGAAF06,R5687,cmc_MRD
4-MUGAAC18,R5687,cmc_MRD
1-MDBAAA28,R5687,cmc_MRD
6-MDBAAA31,R5687,cmc_MRD
3-MDGAAF07,R5687,cmc_MRD
7-ZNAB15B,R5687,cmc_MRD
8-ZNAB16B,R5687,cmc_MRD
4-ZMB115D,R5298,cmc_MRD
13-ZMC120A,R5298,cmc_MRD
5-ZMB130B,R5298,cmc_MRD
9-ZMC077C,R5298,cmc_MRD
16-GWCT2,R5298,cmc_MRD
15-ZMC122A,R5298,cmc_MRD
1-ZMB041B,R5298,cmc_MRD
2-ZMB041C,R5298,cmc_MRD
11-ZMC111C,R5298,cmc_MRD
7-ZMB130D,R5298,cmc_MRD
6-ZMB130C,R5298,cmc_MRD
14-ZMC120D,R5298,cmc_MRD
10-ZMC111A,R5298,cmc_MRD
8-ZMC077B,R5298,cmc_MRD
12-ZMC111D,R5298,cmc_MRD
3-ZMB115C,R5298,cmc_MRD
3-MYBAAA01,R5362,cmc_MRD
11-ZMB061B,R5362,cmc_MRD
5-ZMB006A,R5362,cmc_MRD
10-ZMB061A,R5362,cmc_MRD
2-MDBAAA20,R5362,cmc_MRD
9-ZMB019C,R5362,cmc_MRD
8-ZMB019B,R5362,cmc_MRD
4-ZTKL07C,R5362,cmc_MRD
6-ZMB006B,R5362,cmc_MRD
1-MDBAAA16,R5362,cmc_MRD
7-ZMB019A,R5362,cmc_MRD
6-MEGAAA23,R5644,cmc_MRD
3-GWCT,R5644,cmc_MRD
5-MECAAA47,R5644,cmc_MRD
6-ZMG167A,R5644,cmc_MRD
1-GW01CT03,R5644,cmc_MRD
2-GW15CT03,R5644,cmc_MRD
7-ZMG167C,R5644,cmc_MRD
5-ZMG164C,R5644,cmc_MRD
2-MEBAAA23,R5644,cmc_MRD
1-GWCT,R5644,cmc_MRD
3-GW68CT03,R5644,cmc_MRD
4-ZMG164B,R5644,cmc_MRD
4-MEAAAA37,R5644,cmc_MRD
27-GWCT,R5607,cmc_MRD
35-MQGAAD08,R5607,cmc_MRD
33-MDGAAE17,R5607,cmc_MRD
34-MDGAAE36,R5607,cmc_MRD
31-MECAAA42,R5607,cmc_MRD
28-MEBAAA18,R5607,cmc_MRD
29-MEBAAA19,R5607,cmc_MRD
30-MEBAAA20,R5607,cmc_MRD
32-MDGAAE11,R5607,cmc_MRD
21-ZMH013C,R5472,cmc_MRD
15-ZMG060B,R5472,cmc_MRD
30-ZMH031C,R5472,cmc_MRD
20-ZMH008C,R5472,cmc_MRD
5-ZMG096D,R5472,cmc_MRD
2-ZMG109C,R5472,cmc_MRD
14-ZMG064D,R5472,cmc_MRD
23-ZMH015C,R5472,cmc_MRD
24-ZMH017C,R5472,cmc_MRD
31-ZMH034C,R5472,cmc_MRD
19-ZMH006C,R5472,cmc_MRD
16-ZMG060C,R5472,cmc_MRD
1-ZMG109B,R5472,cmc_MRD
9-ZMG070C,R5472,cmc_MRD
32-K0AJ40,R5472,cmc_MRD
28-ZMH029B,R5472,cmc_MRD
3-ZMG096B,R5472,cmc_MRD
6-ZMG082B,R5472,cmc_MRD
11-ZMG066C,R5472,cmc_MRD
27-ZMH027C,R5472,cmc_MRD
22-ZMH014C,R5472,cmc_MRD
13-ZMG064C,R5472,cmc_MRD
25-ZMH019C,R5472,cmc_MRD
29-ZMH030C,R5472,cmc_MRD
26-ZMH021C,R5472,cmc_MRD
12-ZMG064B,R5472,cmc_MRD
7-ZMG082C,R5472,cmc_MRD
4-ZMG096C1,R5472,cmc_MRD
8-ZMG070B,R5472,cmc_MRD
18-ZMH003C,R5472,cmc_MRD
10-ZMG066B,R5472,cmc_MRD
17-ZMG060D,R5472,cmc_MRD
47-MUCAAA46,R5577,cmc_MRD
46-MDCAAA69,R5577,cmc_MRD
48-GWCT,R5577,cmc_MRD
44-MUDAAA05,R5577,cmc_MRD
50-MEBAAA17,R5577,cmc_MRD
49-MEBAAA16,R5577,cmc_MRD
45-MQCAAB33,R5577,cmc_MRD
7-MUGAAA40,R5310,cmc_MRD
13-MUAAAB39,R5310,cmc_MRD
1-MQDAAA04,R5310,cmc_MRD
15-QHAB57,R5310,cmc_MRD
10-UCAA75,R5310,cmc_MRD
8-QHAA04,R5310,cmc_MRD
14-QCAB85,R5310,cmc_MRD
4-QCAC76,R5310,cmc_MRD
12-MUAAAA40,R5310,cmc_MRD
6-QCAA08,R5310,cmc_MRD
9-QCAC24,R5310,cmc_MRD
2-MUDAAA01,R5310,cmc_MRD
16-QHAB13,R5310,cmc_MRD
11-UCAB28,R5310,cmc_MRD
3-ZMC122C,R5310,cmc_MRD
5-UCAA76,R5310,cmc_MRD
9-ZMC001C,R5435,cmc_MRD
12-MUGAAA03,R5435,cmc_MRD
8-ZMB009B,R5435,cmc_MRD
16-K0AH84,R5435,cmc_MRD
7-ZMB183D,R5435,cmc_MRD
11-ZMC042B,R5435,cmc_MRD
13-UHAA45,R5435,cmc_MRD
5-ZMB125D,R5435,cmc_MRD
2-ZMB095D,R5435,cmc_MRD
1-ZMB088C,R5435,cmc_MRD
4-ZMB210C,R5435,cmc_MRD
15-UHAA26,R5435,cmc_MRD
10-ZMC036B,R5435,cmc_MRD
6-ZMB164C,R5435,cmc_MRD
14-MUGAAA96,R5435,cmc_MRD
3-ZMB208D,R5435,cmc_MRD
3-GW68CT09,R5642,cmc_MRD
2-GW15CT09,R5642,cmc_MRD
1-GW01CT09,R5642,cmc_MRD
10-MQAAAC33,R5621,cmc_MRD
8-MDGAAE16,R5621,cmc_MRD
3-ZNAB11C,R5621,cmc_MRD
11-QHAA42,R5621,cmc_MRD
7-MDGAAE10,R5621,cmc_MRD
5-ZNAB13B,R5621,cmc_MRD
9-MQCAAB34,R5621,cmc_MRD
1-ZTKL25A,R5621,cmc_MRD
6-ZNAB14B,R5621,cmc_MRD
4-ZNAB12C,R5621,cmc_MRD
2-ZTKL22B,R5621,cmc_MRD
25-MDGAAE59,R5616,cmc_MRD
13-MDGAAE33,R5616,cmc_MRD
6-MDAAAC40,R5616,cmc_MRD
7-MDAAAC41,R5616,cmc_MRD
16-MDGAAE40,R5616,cmc_MRD
14-MDGAAE35,R5616,cmc_MRD
5-MDAAAC31,R5616,cmc_MRD
9-MDDAAA21,R5616,cmc_MRD
23-MDGAAE54,R5616,cmc_MRD
55-MECAAA44,R5616,cmc_MRD
4-MDAAAC22,R5616,cmc_MRD
2-HMDAAA10,R5616,cmc_MRD
1-GWCT06,R5616,cmc_MRD
17-MDGAAE41,R5616,cmc_MRD
30-MDGAAE70,R5616,cmc_MRD
24-MDGAAE55,R5616,cmc_MRD
19-MDGAAE45,R5616,cmc_MRD
10-MDGAAE29,R5616,cmc_MRD
11-MDGAAE31,R5616,cmc_MRD
8-MDCAAA70,R5616,cmc_MRD
26-MDGAAE60,R5616,cmc_MRD
1-HMAAAA58,R5616,cmc_MRD
21-MDGAAE49,R5616,cmc_MRD
54-MEBAAA22,R5616,cmc_MRD
22-MDGAAE50,R5616,cmc_MRD
53-MEBAAA21,R5616,cmc_MRD
31-QCAC19,R5616,cmc_MRD
18-MDGAAE44,R5616,cmc_MRD
3-MDAAAC21,R5616,cmc_MRD
12-MDGAAE32,R5616,cmc_MRD
32-QCAF21,R5616,cmc_MRD
52-GWCT,R5616,cmc_MRD
29-MDGAAE68,R5616,cmc_MRD
20-MDGAAE46,R5616,cmc_MRD
15-MDGAAE38,R5616,cmc_MRD
28-MDGAAE63,R5616,cmc_MRD
27-MDGAAE61,R5616,cmc_MRD
15-MUAAAA20,R5461,cmc_MRD
16-K0AH32,R5461,cmc_MRD
9-ZMC079D,R5461,cmc_MRD
5-ZMB138D,R5461,cmc_MRD
2-ZMB124D,R5461,cmc_MRD
1-ZMB123D,R5461,cmc_MRD
7-ZMB146D,R5461,cmc_MRD
4-ZMB134D,R5461,cmc_MRD
14-MUAAAB19,R5461,cmc_MRD
11-ZMC086D,R5461,cmc_MRD
10-ZMC082C,R5461,cmc_MRD
3-ZMB133D,R5461,cmc_MRD
6-ZMB139D,R5461,cmc_MRD
8-ZMB149D,R5461,cmc_MRD
12-MUGAAA45,R5461,cmc_MRD
13-UHAA20,R5461,cmc_MRD
1-GW64CT09,R5675,cmc_MRD
1-GW49CT09,R5675,cmc_MRD
2-GW42CT09,R5675,cmc_MRD
2-GW44CT09,R5675,cmc_MRD
210-MEBAAA12,R5566,cmc_MRD
211-GWCT,R5566,cmc_MRD
8-ZMB047D,batch_150724_160724,from_ECD_WGS
13-MUGAAA69,batch_150724_160724,from_ECD_WGS
2-ZMB012D,batch_150724_160724,from_ECD_WGS
7-ZMB042D,batch_150724_160724,from_ECD_WGS
11-ZMC054B,batch_150724_160724,from_ECD_WGS
8-ZMB084B,batch_150724_160724,from_ECD_WGS
10-ZMC036B,batch_150724_160724,from_ECD_WGS
12-QHAB58,batch_150724_160724,from_ECD_WGS
22-ZMB086C,batch_150724_160724,from_ECD_WGS
6-ZMB164C,batch_150724_160724,from_ECD_WGS
5-ZMB022D,batch_150724_160724,from_ECD_WGS
14-MUGAAA96,batch_150724_160724,from_ECD_WGS
20-ZMB054C,batch_150724_160724,from_ECD_WGS
4-ZMB014D,batch_150724_160724,from_ECD_WGS
28-MUGAAA08,batch_150724_160724,from_ECD_WGS
1-ZMB007D,batch_150724_160724,from_ECD_WGS
5-ZMB063B,batch_150724_160724,from_ECD_WGS
10-ZMC044B,batch_150724_160724,from_ECD_WGS
5-ZMB125D,batch_150724_160724,from_ECD_WGS
30-MUGAAB02,batch_150724_160724,from_ECD_WGS
2-ZMB095D,batch_150724_160724,from_ECD_WGS
14-UCAA60,batch_150724_160724,from_ECD_WGS
15-UCAA32,batch_150724_160724,from_ECD_WGS
12-MUGAAA03,batch_150724_160724,from_ECD_WGS
16-K0AH90,batch_150724_160724,from_ECD_WGS
13-HAAA43,batch_150724_160724,from_ECD_WGS
10-ZMC005D,batch_150724_160724,from_ECD_WGS
3-ZMB208D,batch_150724_160724,from_ECD_WGS
15-UHAA26,batch_150724_160724,from_ECD_WGS
13-UHAA45,batch_150724_160724,from_ECD_WGS
26-ZMC070B,batch_150724_160724,from_ECD_WGS
23-ZMB099B,batch_150724_160724,from_ECD_WGS
21-ZMB070C,batch_150724_160724,from_ECD_WGS
18-ZMB051C,batch_150724_160724,from_ECD_WGS
1-ZMB088C,batch_150724_160724,from_ECD_WGS
3-ZMB056B,batch_150724_160724,from_ECD_WGS
6-ZMB040D,batch_150724_160724,from_ECD_WGS
24-ZMB207B,batch_150724_160724,from_ECD_WGS
7-ZMB083B,batch_150724_160724,from_ECD_WGS
16-K0AH91,batch_150724_160724,from_ECD_WGS
32-K0AI02,batch_150724_160724,from_ECD_WGS
19-ZMB053C,batch_150724_160724,from_ECD_WGS
7-ZMB183D,batch_150724_160724,from_ECD_WGS
8-ZMB009B,batch_150724_160724,from_ECD_WGS
6-ZMB069B,batch_150724_160724,from_ECD_WGS
9-ZMC043B,batch_150724_160724,from_ECD_WGS
27-ZMC101D,batch_150724_160724,from_ECD_WGS
25-ZMC045B,batch_150724_160724,from_ECD_WGS
16-K0AH84,batch_150724_160724,from_ECD_WGS
3-ZMB013D,batch_150724_160724,from_ECD_WGS
12-QCAA44,batch_150724_160724,from_ECD_WGS
4-ZMB060B,batch_150724_160724,from_ECD_WGS
14-MUGAAA28,batch_150724_160724,from_ECD_WGS
11-ZMC042B,batch_150724_160724,from_ECD_WGS
29-MUGAAB07,batch_150724_160724,from_ECD_WGS
9-ZMC001C,batch_150724_160724,from_ECD_WGS
31-MUGAAA66,batch_150724_160724,from_ECD_WGS
17-ZMB048D,batch_150724_160724,from_ECD_WGS
2-ZMB043B,batch_150724_160724,from_ECD_WGS
11-ZMC009D,batch_150724_160724,from_ECD_WGS
15-QHAB36,batch_150724_160724,from_ECD_WGS
1-ZMB030B,batch_150724_160724,from_ECD_WGS
4-ZMB210C,batch_150724_160724,from_ECD_WGS
9-ZMC002D,batch_150724_160724,from_ECD_WGS
2-ZMG047C,batch_200724_220724,from_ECD_WGS
6-UCAA18,batch_200724_220724,from_ECD_WGS
7-UCAA28,batch_200724_220724,from_ECD_WGS
9-MLAA65,batch_200724_220724,from_ECD_WGS
16-K0AJ31,batch_200724_220724,from_ECD_WGS
13-ZMH043C,batch_200724_220724,from_ECD_WGS
17-ZMH048C,batch_200724_220724,from_ECD_WGS
16-ZMH058C,batch_200724_220724,from_ECD_WGS
22-ZMH061C,batch_200724_220724,from_ECD_WGS
4-ZMG045C,batch_200724_220724,from_ECD_WGS
3-ZMG045B,batch_200724_220724,from_ECD_WGS
18-ZMH049C,batch_200724_220724,from_ECD_WGS
10-MLAA94,batch_200724_220724,from_ECD_WGS
12-ZMH041D,batch_200724_220724,from_ECD_WGS
6-ZMG025C,batch_200724_220724,from_ECD_WGS
14-ZMH045C,batch_200724_220724,from_ECD_WGS
8-UCAA35,batch_200724_220724,from_ECD_WGS
12-ZMH040C,batch_200724_220724,from_ECD_WGS
1-ZMG047B,batch_200724_220724,from_ECD_WGS
1-ZMG055C,batch_200724_220724,from_ECD_WGS
2-ZMG062B,batch_200724_220724,from_ECD_WGS
4-ZMG142B,batch_200724_220724,from_ECD_WGS
5-QHAA20,batch_200724_220724,from_ECD_WGS
8-ZMG058C,batch_200724_220724,from_ECD_WGS
3-ZMG098C,batch_200724_220724,from_ECD_WGS
15-ZMH058B,batch_200724_220724,from_ECD_WGS
23-K0AI93,batch_200724_220724,from_ECD_WGS
20-ZMH057C,batch_200724_220724,from_ECD_WGS
15-ZMH046C,batch_200724_220724,from_ECD_WGS
9-ZMH037C,batch_200724_220724,from_ECD_WGS
5-ZMG025B,batch_200724_220724,from_ECD_WGS
10-ZMH038C,batch_200724_220724,from_ECD_WGS
11-ZMH039C,batch_200724_220724,from_ECD_WGS
7-ZMG050B,batch_200724_220724,from_ECD_WGS
11-ZMH041B,batch_200724_220724,from_ECD_WGS
13-ZMH044B,batch_200724_220724,from_ECD_WGS
14-ZMH051B,batch_200724_220724,from_ECD_WGS
21-ZMH059C,batch_200724_220724,from_ECD_WGS
19-ZMH052C,batch_200724_220724,from_ECD_WGS
5-ZMG164C,batch_190824,from_ECD_WGS
4-ZMG164B,batch_190824,from_ECD_WGS
7-ZMG167C,batch_190824,from_ECD_WGS
6-ZMG167A,batch_190824,from_ECD_WGS
2-ZMG131D,batch_170724,from_ECD_WGS
27-ZMC119B,batch_170724,from_ECD_WGS
7-ZMB052D,batch_170724,from_ECD_WGS
26-ZMC107D,batch_170724,from_ECD_WGS
24-ZMB104D,batch_170724,from_ECD_WGS
3-ZMG138B,batch_170724,from_ECD_WGS
