,Healthy
284,7.856621307474499e-05
285,7.771519280695184e-05
286,7.542987643355048e-05
287,7.272635822039753e-05
288,6.963582746985263e-05
289,6.891499495264674e-05
290,6.871507239495145e-05
291,6.426539973519882e-05
292,6.369401497679906e-05
293,6.251893906045676e-05
294,6.138063587693928e-05
295,5.958221685043746e-05
296,5.851988922351429e-05
297,5.6128563085484566e-05
298,5.4897940690300753e-05
299,5.446972721022676e-05
300,5.3469762307392956e-05
